Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend
6186,Graphic Design,Toptal,Intermediate,Middle East,Mobile Banking,164,9911.0,44.8,82.85,4.42,58,Hourly,21.71,149.88
6187,Data Entry,PeoplePerHour,Beginner,Europe,Crypto,148,6875.23,61.5,67.26,4.2,57,Fixed,24.5,122.72
6188,Data Entry,Fiverr,Intermediate,USA,Mobile Banking,164,4166.3,8.34,97.13,4.41,50,Fixed,63.61,235.5
6189,App Development,Freelancer,Beginner,UK,Crypto,38,5315.75,95.97,82.77,4.21,33,Hourly,21.03,131.83
6190,Customer Support,PeoplePerHour,Expert,Middle East,Bank Transfer,173,4533.58,61.86,74.87,3.25,35,Hourly,40.12,9.0
6191,Customer Support,Fiverr,Beginner,Canada,Mobile Banking,172,4662.52,12.45,70.95,4.11,30,Hourly,28.63,66.38
6192,Graphic Design,Freelancer,Expert,USA,Crypto,116,1265.22,42.16,62.89,4.47,51,Hourly,58.15,471.23
6193,Content Writing,Fiverr,Intermediate,UK,Bank Transfer,252,5696.32,31.91,69.88,4.44,45,Hourly,10.45,220.96
6194,App Development,Freelancer,Intermediate,Middle East,Crypto,153,5673.38,85.04,87.04,4.17,65,Hourly,16.54,314.54
6195,Content Writing,PeoplePerHour,Intermediate,Middle East,Crypto,190,2755.48,67.67,71.39,3.04,87,Fixed,46.92,229.86
6196,Web Development,Toptal,Expert,Middle East,Bank Transfer,263,5919.16,29.77,87.17,3.79,89,Hourly,72.52,307.74
6197,Graphic Design,Freelancer,Expert,Middle East,Bank Transfer,157,4753.46,63.45,85.85,4.08,35,Fixed,25.5,496.0
6198,SEO,Fiverr,Beginner,USA,Crypto,55,1264.61,24.44,78.72,3.53,58,Hourly,19.64,327.18
6199,Web Development,Toptal,Beginner,Canada,Crypto,273,1682.02,43.14,77.03,3.95,12,Fixed,49.76,192.97
6200,Web Development,Upwork,Beginner,Middle East,Crypto,197,6012.68,99.83,50.28,3.86,86,Hourly,10.66,299.14
6201,Content Writing,Fiverr,Expert,UK,Crypto,57,5546.98,8.34,91.5,3.83,44,Fixed,75.99,450.18
6202,Web Development,Fiverr,Intermediate,Canada,PayPal,200,3658.22,73.16,71.79,3.04,61,Fixed,51.28,329.23
6203,SEO,Upwork,Expert,Canada,Bank Transfer,179,5853.91,84.27,69.48,4.64,23,Fixed,56.39,9.0
6204,Data Entry,Toptal,Expert,Europe,Mobile Banking,185,7133.08,40.16,62.69,3.7,46,Hourly,36.75,95.31
6205,Customer Support,PeoplePerHour,Intermediate,Canada,PayPal,154,6102.42,14.81,91.97,3.04,46,Hourly,10.45,365.12
6206,Customer Support,Upwork,Expert,Middle East,Bank Transfer,269,116.0,29.37,66.3,4.14,46,Hourly,53.69,265.88
6207,Web Development,Fiverr,Expert,Europe,Mobile Banking,125,6251.97,30.85,99.34,4.24,61,Hourly,48.24,315.31
6208,Data Entry,Toptal,Intermediate,USA,PayPal,167,9021.32,78.75,54.71,3.71,79,Hourly,32.2,134.95
6209,SEO,Upwork,Beginner,Europe,Bank Transfer,243,6788.65,32.53,77.54,4.32,52,Fixed,63.43,339.94
6210,SEO,Upwork,Expert,USA,Bank Transfer,111,4874.59,79.03,73.8,3.95,54,Fixed,19.79,120.86
6211,Graphic Design,Freelancer,Expert,Middle East,Crypto,246,3636.2,60.59,86.57,5.0,53,Fixed,42.52,184.53
6212,Content Writing,Freelancer,Beginner,Canada,Crypto,166,7863.98,99.83,82.78,3.04,56,Fixed,42.18,64.0
6213,Digital Marketing,Upwork,Intermediate,Canada,PayPal,161,6225.98,13.69,87.82,3.9,46,Hourly,10.45,163.15
6214,Web Development,Upwork,Intermediate,USA,Bank Transfer,286,5120.44,81.32,69.47,4.26,67,Fixed,47.42,496.0
6215,Content Writing,Fiverr,Intermediate,Europe,PayPal,101,6610.55,76.12,74.58,3.99,80,Hourly,29.31,237.2
6216,Graphic Design,Toptal,Expert,Middle East,Mobile Banking,204,116.0,78.2,79.59,4.49,52,Fixed,42.59,449.46
6217,App Development,Toptal,Beginner,Middle East,PayPal,11,6692.59,33.19,75.57,4.53,32,Fixed,30.22,139.17
6218,Web Development,Toptal,Intermediate,Australia,Bank Transfer,208,7379.31,82.95,59.67,3.31,87,Hourly,16.03,190.1
6219,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,105,4468.67,48.47,79.02,4.54,62,Hourly,68.55,209.83
6220,Digital Marketing,Fiverr,Expert,Canada,Mobile Banking,293,3522.99,27.7,88.53,3.3,80,Fixed,36.16,212.81
6221,Graphic Design,PeoplePerHour,Expert,Australia,Bank Transfer,132,6869.72,74.87,79.54,3.62,46,Hourly,30.3,113.87
6222,Web Development,Upwork,Expert,USA,Crypto,11,3576.4,57.92,60.2,3.74,56,Hourly,32.92,375.29
6223,SEO,Freelancer,Beginner,Australia,Crypto,58,6503.62,58.96,75.47,3.04,40,Hourly,37.22,198.94
6224,Digital Marketing,Fiverr,Beginner,UK,Bank Transfer,118,1274.04,76.12,78.59,3.61,76,Fixed,62.23,269.12
6225,Web Development,Fiverr,Expert,Middle East,Crypto,98,7295.29,41.39,55.6,3.92,27,Fixed,32.54,193.49
6226,Web Development,Freelancer,Expert,Australia,Bank Transfer,114,7034.92,66.29,87.09,3.41,26,Fixed,50.08,496.0
6227,Data Entry,Fiverr,Beginner,Canada,Crypto,103,7914.9,99.1,53.18,4.19,89,Fixed,10.45,131.71
6228,Graphic Design,Fiverr,Intermediate,Europe,PayPal,190,2910.29,91.46,69.38,3.5,35,Hourly,18.0,281.1
6229,Content Writing,Freelancer,Expert,UK,Bank Transfer,37,6029.2,67.82,61.45,4.03,6,Hourly,53.66,335.44
6230,Content Writing,Upwork,Expert,USA,PayPal,252,3597.63,57.86,50.28,3.64,4,Fixed,12.75,167.86
6231,App Development,Toptal,Beginner,Asia,Bank Transfer,87,292.61,30.93,57.1,4.09,39,Hourly,37.18,163.69
6232,Customer Support,Freelancer,Intermediate,Asia,Bank Transfer,126,3156.02,30.61,92.57,3.43,42,Fixed,49.9,349.43
6233,Content Writing,Upwork,Expert,Middle East,Crypto,107,3638.57,58.18,81.85,3.22,57,Hourly,44.07,173.57
6234,SEO,Fiverr,Intermediate,USA,Crypto,78,2777.11,34.01,74.68,4.78,34,Hourly,12.87,72.75
6235,App Development,Toptal,Intermediate,Canada,PayPal,80,8811.45,53.85,56.43,4.79,53,Hourly,72.17,359.86
6236,Graphic Design,PeoplePerHour,Expert,UK,PayPal,11,5807.98,92.9,57.07,3.16,89,Fixed,62.2,386.13
6237,App Development,Upwork,Expert,Australia,Crypto,291,2048.26,8.34,67.98,5.0,58,Fixed,30.38,429.39
6238,Web Development,Fiverr,Beginner,Middle East,Bank Transfer,94,9395.2,21.48,82.36,4.34,89,Fixed,10.45,342.87
6239,Content Writing,PeoplePerHour,Expert,Middle East,Crypto,98,8673.16,23.8,73.56,3.59,61,Fixed,60.47,199.68
6240,SEO,Freelancer,Beginner,Asia,PayPal,44,7790.57,48.23,99.34,4.12,22,Fixed,37.43,484.84
6241,Content Writing,Upwork,Intermediate,UK,Mobile Banking,99,5795.78,61.89,92.08,3.69,47,Hourly,38.46,261.55
6242,Content Writing,Toptal,Beginner,Australia,Bank Transfer,275,5244.63,40.83,56.87,3.45,84,Fixed,64.65,383.43
6243,App Development,Toptal,Intermediate,UK,Crypto,158,2692.88,72.14,94.18,4.01,32,Hourly,64.67,386.96
6244,Data Entry,Freelancer,Beginner,Middle East,Bank Transfer,121,6377.43,8.34,50.28,3.08,21,Fixed,25.28,361.55
6245,Graphic Design,Fiverr,Expert,Middle East,Mobile Banking,131,9120.58,63.69,53.1,3.55,62,Hourly,56.73,59.0
6246,App Development,Toptal,Intermediate,UK,Mobile Banking,236,9911.0,31.88,88.23,3.83,53,Fixed,52.98,115.14
6247,Digital Marketing,Freelancer,Beginner,Middle East,Mobile Banking,132,4792.87,66.94,69.9,4.85,3,Hourly,39.36,411.58
6248,SEO,Fiverr,Expert,Europe,Bank Transfer,64,5283.35,82.52,75.3,4.22,45,Fixed,68.92,265.12
6249,Graphic Design,Fiverr,Intermediate,UK,Bank Transfer,87,9080.26,31.07,57.34,3.91,41,Hourly,22.51,196.42
6250,Graphic Design,Fiverr,Beginner,UK,Bank Transfer,91,619.48,91.37,84.61,3.59,52,Hourly,54.76,358.3
6251,SEO,Freelancer,Intermediate,UK,Bank Transfer,116,7159.01,10.08,55.44,4.27,28,Fixed,53.56,416.02
6252,App Development,Upwork,Expert,Middle East,Crypto,123,8093.04,8.34,50.28,3.45,60,Fixed,25.82,344.96
6253,Content Writing,PeoplePerHour,Intermediate,Europe,Crypto,124,7513.52,8.34,88.54,3.06,45,Fixed,55.45,364.92
6254,Content Writing,Fiverr,Expert,Asia,Mobile Banking,250,4287.19,29.88,86.59,3.04,76,Hourly,79.32,318.12
6255,Graphic Design,PeoplePerHour,Expert,Middle East,Mobile Banking,77,3854.69,25.41,75.1,3.04,6,Fixed,60.54,351.74
6256,Digital Marketing,Upwork,Expert,Asia,Bank Transfer,264,6790.74,15.6,89.9,4.39,89,Hourly,10.45,262.81
6257,App Development,Freelancer,Intermediate,Australia,Crypto,188,3391.25,77.37,95.0,4.78,81,Hourly,48.66,242.05
6258,Content Writing,Fiverr,Intermediate,Europe,Crypto,189,4658.04,63.75,50.28,4.02,52,Hourly,70.9,176.2
6259,Data Entry,Toptal,Beginner,Australia,PayPal,261,4430.09,51.49,73.44,4.34,12,Fixed,55.71,469.83
6260,Content Writing,Freelancer,Expert,Middle East,Crypto,99,6605.71,38.23,96.75,3.63,87,Fixed,17.68,389.17
6261,Graphic Design,Fiverr,Expert,Asia,Bank Transfer,11,471.45,99.83,70.94,4.2,62,Hourly,21.04,116.85
6262,Content Writing,Fiverr,Beginner,Australia,PayPal,106,3092.22,8.34,73.61,4.34,44,Fixed,11.43,409.16
6263,Customer Support,Toptal,Intermediate,UK,Bank Transfer,43,5740.62,13.88,73.28,3.89,60,Hourly,10.45,118.34
6264,Customer Support,Upwork,Intermediate,UK,Crypto,153,4847.73,34.45,63.16,3.04,9,Hourly,26.67,191.12
6265,SEO,PeoplePerHour,Expert,Middle East,Mobile Banking,216,5320.88,76.55,59.79,3.74,52,Hourly,51.24,44.87
6266,App Development,Freelancer,Expert,UK,Mobile Banking,174,6535.72,73.84,72.0,4.84,70,Fixed,57.43,305.08
6267,Digital Marketing,Upwork,Beginner,Australia,Bank Transfer,293,9911.0,51.87,58.34,3.66,28,Fixed,49.72,331.83
6268,App Development,Fiverr,Intermediate,UK,Bank Transfer,67,2267.38,48.11,52.7,3.89,32,Fixed,56.25,229.05
6269,Web Development,Toptal,Beginner,Australia,Mobile Banking,35,7103.09,36.09,55.27,4.08,52,Fixed,61.48,257.19
6270,Content Writing,Freelancer,Expert,UK,Mobile Banking,113,6332.19,67.33,88.52,3.57,71,Fixed,59.42,366.55
6271,Customer Support,Fiverr,Intermediate,Australia,PayPal,38,6289.0,42.86,75.39,4.7,70,Fixed,79.13,236.13
6272,Graphic Design,PeoplePerHour,Beginner,Australia,Bank Transfer,109,1637.43,8.34,62.22,5.0,71,Fixed,28.25,201.79
6273,SEO,Toptal,Intermediate,Middle East,PayPal,58,116.0,9.49,79.85,4.49,64,Fixed,50.72,146.26
6274,Customer Support,Upwork,Expert,UK,Crypto,293,6180.06,8.34,50.28,3.63,42,Fixed,69.38,153.18
6275,SEO,Toptal,Expert,Europe,Bank Transfer,176,5899.44,61.46,94.72,4.29,22,Fixed,10.45,154.13
6276,App Development,PeoplePerHour,Expert,Middle East,Crypto,158,3648.12,68.17,57.62,5.0,50,Fixed,54.45,452.03
6277,Customer Support,Fiverr,Intermediate,Australia,Bank Transfer,152,2345.21,39.96,85.33,4.44,60,Fixed,63.11,410.8
6278,Graphic Design,Upwork,Expert,Canada,Crypto,223,4061.29,81.91,61.19,4.13,84,Hourly,10.45,347.64
6279,Graphic Design,Fiverr,Expert,Middle East,PayPal,293,3658.31,80.62,66.42,3.18,12,Hourly,60.3,370.68
6280,Graphic Design,Freelancer,Beginner,Middle East,Mobile Banking,258,1289.85,58.04,68.37,4.83,84,Hourly,58.59,102.53
6281,Graphic Design,Freelancer,Expert,Europe,Mobile Banking,161,8445.15,8.34,54.05,4.39,41,Hourly,17.33,354.17
6282,App Development,Fiverr,Expert,Europe,PayPal,145,1230.88,49.0,79.2,3.04,42,Hourly,54.28,133.7
6283,App Development,Freelancer,Expert,Canada,Mobile Banking,288,1172.53,57.37,72.7,3.71,66,Hourly,48.36,108.7
6284,Web Development,Toptal,Expert,USA,PayPal,180,6291.67,8.34,50.28,4.81,59,Hourly,70.08,101.57
6285,App Development,Freelancer,Beginner,Middle East,Bank Transfer,215,6062.34,61.47,89.58,4.16,32,Fixed,33.18,309.85
6286,Data Entry,Toptal,Intermediate,Australia,Crypto,108,7081.8,80.92,92.87,3.93,51,Fixed,37.84,104.7
6287,Graphic Design,Fiverr,Expert,Middle East,PayPal,293,6001.06,47.02,84.94,4.39,18,Hourly,27.01,320.75
6288,Data Entry,PeoplePerHour,Beginner,Europe,Mobile Banking,182,9535.49,26.74,56.73,4.02,73,Fixed,36.53,150.3
6289,Content Writing,Freelancer,Beginner,Australia,Mobile Banking,253,2089.97,51.19,67.55,4.72,24,Fixed,52.09,231.76
6290,Graphic Design,Upwork,Expert,Middle East,Mobile Banking,252,9911.0,99.09,89.49,4.05,73,Hourly,13.8,190.63
6291,Content Writing,Freelancer,Beginner,UK,Mobile Banking,77,2064.47,26.19,81.33,3.04,23,Hourly,48.25,33.56
6292,App Development,Fiverr,Expert,UK,Crypto,293,469.27,57.62,71.01,3.6,75,Fixed,14.06,348.94
6293,Web Development,Toptal,Beginner,USA,Crypto,145,7731.47,68.25,99.34,3.22,13,Hourly,62.84,138.54
6294,Content Writing,Freelancer,Beginner,Australia,Crypto,256,939.1,75.67,60.44,3.56,17,Hourly,70.28,259.36
6295,Graphic Design,Fiverr,Intermediate,Asia,Bank Transfer,46,6819.74,36.52,82.26,3.9,80,Fixed,79.32,184.29
6296,App Development,Fiverr,Expert,Australia,Crypto,141,5516.45,12.7,80.62,4.19,21,Fixed,63.07,198.72
6297,Web Development,Upwork,Expert,Australia,PayPal,134,922.72,21.61,86.99,4.16,49,Fixed,65.25,496.0
6298,Customer Support,Fiverr,Expert,Middle East,PayPal,179,5553.69,51.73,53.24,3.61,23,Fixed,29.49,162.28
6299,Customer Support,Freelancer,Expert,UK,Mobile Banking,49,7030.84,18.36,50.28,3.56,39,Hourly,57.46,49.9
6300,Graphic Design,Fiverr,Beginner,USA,Mobile Banking,81,6718.64,53.95,65.23,4.23,71,Hourly,38.23,245.85
6301,Web Development,Fiverr,Beginner,USA,Mobile Banking,293,6559.11,73.64,62.73,4.35,62,Fixed,62.97,119.32
6302,Digital Marketing,Toptal,Expert,Australia,Mobile Banking,99,599.56,99.29,82.19,4.43,27,Hourly,45.34,76.74
6303,Digital Marketing,Fiverr,Expert,UK,PayPal,212,7994.28,58.1,65.2,3.97,47,Hourly,10.45,182.03
6304,Data Entry,Fiverr,Intermediate,Australia,Crypto,184,8409.57,68.72,77.62,3.93,21,Fixed,30.57,496.0
6305,SEO,Fiverr,Expert,Asia,Mobile Banking,279,6265.36,31.11,72.26,4.16,44,Hourly,38.44,46.17
6306,Data Entry,PeoplePerHour,Expert,Canada,Crypto,86,4463.21,54.89,80.18,5.0,89,Fixed,51.2,288.38
6307,Content Writing,Fiverr,Intermediate,UK,Crypto,188,6776.9,81.11,78.36,4.05,87,Hourly,38.4,287.3
6308,Data Entry,Upwork,Beginner,Australia,Mobile Banking,160,2301.84,37.88,75.83,3.93,74,Hourly,25.64,195.09
6309,Graphic Design,Freelancer,Expert,Europe,Crypto,223,1607.31,99.83,79.58,3.97,22,Fixed,36.5,155.97
6310,Graphic Design,Fiverr,Intermediate,Asia,Mobile Banking,201,3286.92,52.34,55.02,3.89,89,Hourly,31.01,483.47
6311,Customer Support,Freelancer,Beginner,Asia,Bank Transfer,194,116.0,19.22,81.4,3.84,10,Hourly,21.29,74.44
6312,Web Development,Upwork,Expert,UK,Mobile Banking,170,4901.44,73.86,60.52,4.81,34,Hourly,37.84,300.4
6313,Data Entry,Upwork,Intermediate,Canada,PayPal,221,1854.95,55.08,93.96,4.25,47,Fixed,62.95,268.21
6314,Data Entry,Upwork,Intermediate,Europe,PayPal,71,2154.89,16.83,99.34,3.26,40,Hourly,53.82,200.41
6315,Customer Support,Upwork,Beginner,Middle East,Mobile Banking,206,4654.31,46.17,94.65,4.23,31,Hourly,43.26,335.06
6316,Graphic Design,Fiverr,Expert,Australia,Crypto,65,2709.78,83.09,83.98,3.94,89,Hourly,38.86,88.23
6317,Customer Support,Upwork,Expert,UK,Crypto,226,5641.74,20.78,77.65,3.88,51,Hourly,32.48,27.25
6318,Data Entry,Fiverr,Beginner,USA,PayPal,156,1095.59,73.81,76.8,4.47,11,Hourly,44.8,408.64
6319,SEO,Toptal,Beginner,Australia,Crypto,187,6896.32,8.34,72.63,3.84,51,Hourly,10.45,440.05
6320,SEO,Upwork,Expert,Canada,Crypto,213,4097.07,37.11,96.67,3.96,54,Fixed,10.45,9.0
6321,Data Entry,Fiverr,Expert,Asia,Crypto,194,1733.92,84.9,97.1,3.24,41,Hourly,65.93,388.3
6322,App Development,Toptal,Beginner,Canada,PayPal,127,1962.32,8.34,82.17,3.81,12,Fixed,31.52,231.69
6323,Web Development,Toptal,Intermediate,Middle East,Crypto,212,3238.65,55.94,50.28,4.17,89,Fixed,43.26,390.13
6324,App Development,Upwork,Expert,Canada,Mobile Banking,174,116.0,8.34,56.6,3.43,48,Hourly,38.25,331.2
6325,Web Development,Fiverr,Expert,Canada,Mobile Banking,96,3808.46,22.06,68.29,3.92,79,Fixed,36.56,217.77
6326,Web Development,Toptal,Intermediate,USA,Mobile Banking,47,5607.07,37.54,89.63,3.9,28,Hourly,10.45,323.11
6327,Customer Support,Freelancer,Beginner,Asia,PayPal,99,1675.4,45.14,68.55,3.54,70,Hourly,57.04,297.82
6328,Data Entry,Toptal,Intermediate,UK,Bank Transfer,69,2121.05,24.49,72.54,3.99,46,Fixed,52.28,9.0
6329,App Development,Fiverr,Expert,Australia,Crypto,181,9911.0,68.35,58.14,4.82,38,Fixed,42.3,40.4
6330,Customer Support,PeoplePerHour,Beginner,Canada,Crypto,171,116.0,29.83,56.59,4.82,48,Hourly,47.61,352.45
6331,App Development,Freelancer,Intermediate,Middle East,Bank Transfer,111,5911.35,80.97,72.69,3.67,16,Fixed,40.36,360.23
6332,Web Development,Toptal,Beginner,Europe,Mobile Banking,213,6993.72,91.2,75.8,3.24,41,Fixed,79.32,118.65
6333,Graphic Design,PeoplePerHour,Expert,Europe,Bank Transfer,149,9300.97,8.34,94.88,4.73,33,Fixed,48.44,125.37
6334,Customer Support,Upwork,Beginner,Canada,Bank Transfer,101,5181.74,46.65,77.7,4.67,54,Hourly,54.9,286.56
6335,Content Writing,PeoplePerHour,Intermediate,UK,Mobile Banking,94,9911.0,41.2,76.6,4.36,43,Hourly,31.66,112.68
6336,Web Development,Toptal,Intermediate,Middle East,Bank Transfer,213,8044.2,47.64,66.57,3.3,54,Hourly,18.03,185.38
6337,App Development,Toptal,Expert,UK,Mobile Banking,96,5634.08,77.08,89.93,4.31,30,Hourly,53.12,135.64
6338,SEO,Upwork,Expert,Canada,Crypto,188,3363.96,53.76,54.04,4.34,65,Fixed,39.41,235.14
6339,Digital Marketing,Upwork,Expert,Europe,Mobile Banking,107,8871.32,17.42,80.49,4.18,27,Hourly,40.31,243.23
6340,Graphic Design,PeoplePerHour,Beginner,UK,Crypto,99,7525.55,45.26,66.07,4.09,29,Hourly,48.21,476.65
6341,App Development,Fiverr,Intermediate,Canada,Crypto,47,6409.74,37.06,84.97,3.32,47,Fixed,69.74,414.04
6342,Web Development,Fiverr,Expert,USA,Crypto,85,6541.68,46.29,85.79,3.41,36,Fixed,32.39,382.49
6343,Graphic Design,Toptal,Beginner,UK,Bank Transfer,51,1854.39,20.77,99.34,3.93,33,Fixed,39.91,123.53
6344,SEO,PeoplePerHour,Beginner,UK,Crypto,267,6640.93,30.44,59.59,3.04,70,Fixed,41.85,357.18
6345,Graphic Design,PeoplePerHour,Beginner,UK,Mobile Banking,167,2729.49,89.4,94.93,4.3,24,Hourly,79.32,83.7
6346,Graphic Design,Toptal,Expert,Europe,Bank Transfer,112,5945.13,80.6,50.28,3.04,30,Hourly,40.17,194.42
6347,Web Development,Freelancer,Expert,USA,Crypto,114,3240.88,69.15,76.65,3.95,39,Hourly,44.32,237.34
6348,Data Entry,PeoplePerHour,Expert,Middle East,Bank Transfer,190,1564.07,47.45,91.2,3.35,59,Fixed,63.25,231.45
6349,SEO,Freelancer,Intermediate,Middle East,PayPal,137,3870.52,99.83,99.34,3.75,55,Fixed,45.17,172.0
6350,Graphic Design,PeoplePerHour,Expert,Europe,Mobile Banking,91,1252.25,69.22,74.65,3.44,59,Hourly,29.53,116.22
6351,Data Entry,PeoplePerHour,Expert,Middle East,Bank Transfer,11,9911.0,41.93,62.19,4.74,43,Hourly,32.34,355.55
6352,Customer Support,PeoplePerHour,Intermediate,Australia,Bank Transfer,189,5160.7,56.6,64.67,3.84,9,Hourly,51.25,314.95
6353,Graphic Design,Fiverr,Expert,Middle East,Crypto,91,2562.83,25.28,85.12,3.04,80,Fixed,40.72,267.96
6354,Customer Support,Fiverr,Intermediate,USA,Crypto,95,3424.54,71.09,65.89,3.95,74,Fixed,63.48,9.0
6355,Data Entry,PeoplePerHour,Beginner,Europe,Crypto,247,5492.22,63.41,79.54,4.06,47,Fixed,32.63,154.27
6356,Content Writing,Freelancer,Beginner,Middle East,PayPal,162,4575.34,64.68,87.6,4.29,37,Hourly,37.51,496.0
6357,Graphic Design,Toptal,Expert,USA,Bank Transfer,160,9689.46,91.55,58.63,3.59,39,Hourly,72.31,322.96
6358,Web Development,Fiverr,Intermediate,UK,Crypto,204,3952.96,50.95,54.71,4.58,66,Fixed,28.72,377.13
6359,Customer Support,Toptal,Expert,Canada,Bank Transfer,251,2400.14,21.67,70.84,4.79,57,Hourly,69.28,43.1
6360,Web Development,Upwork,Expert,Australia,Mobile Banking,187,7563.76,79.76,70.99,4.01,80,Hourly,27.29,244.72
6361,Graphic Design,Freelancer,Expert,Asia,Bank Transfer,121,7735.61,35.92,99.34,4.44,55,Fixed,61.54,119.58
6362,Web Development,PeoplePerHour,Intermediate,Middle East,Mobile Banking,123,5400.67,45.57,94.24,4.14,62,Fixed,22.31,59.9
6363,Graphic Design,Upwork,Beginner,UK,PayPal,293,6760.76,8.64,60.11,4.02,78,Fixed,37.4,496.0
6364,App Development,Fiverr,Beginner,Middle East,Crypto,94,6325.05,53.12,91.89,3.04,40,Hourly,67.37,353.14
6365,Graphic Design,Upwork,Expert,Europe,PayPal,189,6337.06,48.61,75.43,3.32,74,Fixed,26.77,240.96
6366,App Development,PeoplePerHour,Beginner,Middle East,Bank Transfer,146,128.33,29.21,56.87,4.36,52,Hourly,57.01,315.83
6367,Web Development,Fiverr,Beginner,USA,PayPal,162,4669.46,59.57,89.06,4.63,44,Hourly,33.92,323.99
6368,App Development,Fiverr,Expert,UK,Mobile Banking,197,2751.22,82.63,81.14,3.46,52,Hourly,49.26,101.23
6369,Graphic Design,Fiverr,Intermediate,UK,Mobile Banking,284,5050.73,86.35,57.37,3.49,62,Hourly,57.97,269.81
6370,Graphic Design,Upwork,Intermediate,UK,Crypto,181,2081.32,52.7,83.05,3.56,33,Hourly,10.45,367.2
6371,Customer Support,Upwork,Intermediate,Europe,Bank Transfer,185,2835.07,15.65,50.28,3.26,20,Fixed,35.64,219.65
6372,App Development,Freelancer,Expert,Australia,PayPal,165,8690.19,8.34,85.31,4.57,47,Hourly,17.71,358.08
6373,Web Development,Fiverr,Beginner,Asia,Crypto,140,6412.69,37.46,72.49,3.04,30,Fixed,72.66,496.0
6374,Content Writing,Upwork,Expert,UK,Crypto,150,2816.45,56.78,60.47,3.53,71,Hourly,79.32,496.0
6375,Web Development,Upwork,Beginner,UK,PayPal,101,9872.91,34.5,98.07,4.88,69,Fixed,63.22,59.52
6376,Web Development,Freelancer,Beginner,Middle East,PayPal,86,9356.09,95.61,99.34,3.17,52,Fixed,43.73,266.08
6377,Data Entry,Freelancer,Expert,Europe,PayPal,116,5147.08,49.54,69.49,4.35,64,Fixed,52.78,411.05
6378,Web Development,PeoplePerHour,Expert,UK,PayPal,185,3408.76,35.78,70.33,4.59,68,Fixed,65.74,496.0
6379,Graphic Design,Toptal,Expert,Middle East,PayPal,119,4022.52,73.98,72.4,4.01,78,Hourly,47.88,113.16
6380,Content Writing,Fiverr,Expert,Middle East,Mobile Banking,104,5241.64,40.83,91.37,3.78,37,Hourly,16.69,169.65
6381,Content Writing,Freelancer,Beginner,Australia,Mobile Banking,65,5300.89,63.56,70.67,4.22,25,Fixed,33.53,408.25
6382,Digital Marketing,Freelancer,Beginner,Australia,Crypto,185,116.0,15.31,50.28,3.99,11,Hourly,10.45,337.75
6383,Graphic Design,PeoplePerHour,Expert,Canada,Bank Transfer,143,7362.6,12.31,59.07,3.81,61,Hourly,64.63,440.3
6384,Data Entry,Toptal,Beginner,Europe,Bank Transfer,211,6224.91,21.72,66.89,4.68,57,Fixed,77.08,315.91
6385,Graphic Design,Fiverr,Expert,Europe,Mobile Banking,11,5016.8,21.59,74.02,3.93,55,Fixed,27.4,172.81
6386,Web Development,Upwork,Beginner,USA,Bank Transfer,258,4873.39,43.16,80.19,3.49,63,Fixed,64.09,343.22
6387,Data Entry,Upwork,Beginner,Australia,Crypto,120,7329.65,48.89,64.83,4.41,41,Fixed,23.03,300.13
6388,Web Development,Fiverr,Expert,Australia,Mobile Banking,213,2733.43,23.71,95.47,4.83,62,Hourly,31.4,39.27
6389,Graphic Design,Upwork,Beginner,Australia,Bank Transfer,225,7503.79,75.91,80.17,5.0,47,Fixed,21.85,171.9
6390,Data Entry,Toptal,Expert,Europe,Bank Transfer,210,4779.43,54.85,68.31,3.43,55,Fixed,31.53,9.0
6391,Web Development,Freelancer,Intermediate,Europe,Bank Transfer,64,5029.72,84.05,50.28,4.37,31,Hourly,48.31,90.1
6392,Digital Marketing,Toptal,Intermediate,Asia,Bank Transfer,278,3800.2,8.37,92.99,4.29,51,Fixed,38.17,403.57
6393,Web Development,Freelancer,Beginner,Middle East,Mobile Banking,214,9911.0,39.65,66.99,3.59,80,Hourly,35.64,126.97
6394,SEO,Toptal,Intermediate,USA,Bank Transfer,202,6381.85,77.33,58.0,3.8,75,Fixed,20.94,104.83
6395,Customer Support,Fiverr,Intermediate,Middle East,Bank Transfer,238,116.0,8.34,52.92,4.48,38,Hourly,56.86,53.86
